gene_id	batch_1	batch_2	batch_3	chemostat_1	chemostat_2	chemostat_3
gene_0112	102.89141483246678	110.90057382522859	112.21051554019132	159.46998527296165	154.2353542525124	153.8361373809688
gene_0113	23.380535295932937	24.884636941716273	25.29253123088391	51.76425663740189	56.75924102315815	47.532501145414045
gene_0114	19.574464285200996	22.221265256261017	11.045722623487583	32.26165119931385	33.71144171519199	25.959848183038485
gene_0115	4.250267280594294	4.4910874831058205	3.8483941394805923	6.9490369393733555	4.209358880508376	4.413904094528007
gene_0116	0.0	0.0	0.0	0.0	0.0	0.0
gene_0118	441.45960027824395	393.7966348343985	415.24056162812553	1034.299992521254	971.6100934764233	927.0814992149963
gene_0119	154.1656456301497	131.88152221503285	128.1536582037109	86.34688557266715	75.19152752093353	68.63443337406628
gene_0120	19.624322828973796	19.07202633914853	18.39212092463401	16.171912776426304	14.708537094279327	14.96711153521502
gene_0121	67.78554194704859	60.67799368868322	61.720959308892134	75.82357988371238	66.73504415944235	63.335943906523234
gene_0122	60.774180794985355	51.27984289906389	59.119963362945825	88.48653374542052	82.55130789985796	103.64592034750524
gene_0123	4121.786783718777	4193.203642250171	4223.633784841533	1917.1339409104885	1837.7049951613417	1902.867362999193
gene_0124	24.98139672761666	24.24138027955747	20.441759400610138	38.35301191526822	39.209831941466625	34.705679389088886
gene_0125	107.327722511638	119.95270676247061	123.99328442615038	102.08936653665486	96.80174231014149	93.79415457267321
gene_0126	129.93248548862894	109.85794059275109	110.27992731636077	134.40031009567224	128.78528295691325	132.80186710952933
gene_0127	23.829782608070783	23.863706601289007	26.20786361597675	24.385060772725524	20.52000800055165	17.66066398129984
gene_0128	10.045387807767867	9.867261975341153	10.142413886703087	13.85032812772662	15.24966896729083	14.306507606991419
gene_0129	1212.8748327441156	1275.629444638404	1271.0585163839335	461.0862523692348	417.8724318319621	478.03301002014604
gene_0130	24.375382967570342	21.41235410132218	23.78766817661443	30.183854194054145	34.48002352026187	39.50056254579984
gene_0131	42.301594581677996	45.21268649490009	43.81614740990269	36.32692787753054	30.88749951478885	32.31555125501463
gene_0132	16.66418364200754	18.210312238991246	19.459432289825667	28.642147005775755	32.710784334976644	25.833097006139205
gene_0133	45.66390863918182	49.18694008793289	50.87976807582205	38.06301733587557	39.05567513845131	39.124415562287915
gene_0134	41.94819529953435	43.719887739960704	43.78946947909905	25.287431417431748	22.356065285381586	19.532995922834633
gene_0135	21.669148655204058	18.36739268414195	20.612471316365863	30.036393963596208	29.708802553435966	26.821983362548984
gene_0136	42.797538986835896	44.08769992958773	42.834852489144886	39.95762111793824	32.40393755724297	31.37411889523809
gene_0137	49.510379026453634	32.01368723359638	28.88469838587552	271.72133865393414	287.03460842247216	296.0923860557929
gene_0138	247.42773982125172	260.73227360328633	277.2386671521607	194.4626591754469	177.86246097637616	183.81525088105099
gene_0139	21.9604640738113	18.734235939124673	20.197892797234438	854.4565134208806	1636.6981222955837	1614.0682439524674
gene_0140	15.395646067012022	14.60611255608168	13.82931564417386	22.028266592444204	19.161824107776017	20.074700842138157
gene_0142	1512.0206166570874	1522.5436075085909	1555.978837224761	819.3200051995667	764.7968866730124	798.6243023122639
gene_0143	3.6502497501540323	0.0	5.738037726487057	0.0	2.4036678584807123	1.8509695674180737
gene_0144	84.9012908755706	93.16867842384137	82.8904486031082	87.30678545134056	69.76428760337393	79.48018720816886
gene_0145	23.974698601739835	20.279601301830443	22.67360538524497	26.02134674776622	20.022786626955835	17.790872541202848
gene_0146	29.69435726985769	34.21041302242975	27.889532205483594	31.16510133744093	23.980779332284317	29.12048633391458
gene_0147	51.388149005608824	52.73303314635642	52.30914514574286	38.55309058868839	35.90065388629909	41.65530595299573
gene_0148	31.563924310155457	33.56955847536758	33.415631466012854	87.32277453372487	100.84800588596283	81.82374293615779
gene_0149	16.878831090137837	14.85285615039901	15.161603601057182	31.101812764954108	28.78753124504185	26.846307955632902
gene_0150	61.378531581311414	51.736533611905415	51.55473590897149	430.02905591569265	447.77029453766465	408.6898416243059
gene_0151	17.277958237352294	15.786690245005579	16.460737722566286	19.460542228695132	17.547639995635276	14.556410851682605
gene_0152	50.637395744963186	50.37245208736357	50.62151216666987	34.75043766750946	28.450874938975435	28.832104151302765
gene_0153	17.94617700566281	16.0845786302587	17.15573198166261	23.950957509329605	24.672532582254057	22.195492632556846
gene_0154	139.07451548086866	110.7023032766458	107.87510925795667	183.19203338351642	157.92097830218282	173.25075151033172
gene_0155	29.49364166683735	22.908520882743318	25.70285971297552	57.30856358958211	43.340361695698626	52.58089322701549
gene_0156	131.53812719953646	133.74686069334462	152.13919839897991	175.12129968858318	169.11844234480336	170.42453052460894
gene_0157	103.4557626556814	98.45402692486938	93.62061553742039	80.26822307963256	59.20613461941966	67.51167948530133
gene_0158	158.47065066713486	152.84819129359926	162.1699148498634	165.30326118854595	160.84074286290024	155.63536224121907
gene_0159	47.292078206947885	43.27578150145344	41.72744857423881	42.64437096292634	31.804139874503747	41.547419526412845
gene_0160	34.58021769014742	29.65651750930653	32.639180375759075	40.19731913105499	36.79531101993668	37.973027760472306
gene_0161	35.03713281818522	38.940630701476636	37.85587629890319	33.76496778626413	30.79410541291576	29.513175818952128
gene_0162	55.27754890704111	56.46659332682172	61.51450907976856	56.236246082740955	48.61229615133639	48.39081873563843
gene_0163	96.40770543196922	94.80061969394632	96.07786036227131	164.31505205216297	154.58127459847123	167.40219306147284
gene_0164	18.198727171631255	14.707600025726716	14.984947443991375	358.50246601119096	365.2191738928967	344.95947225874244
gene_0165	11.003397083397012	9.401304531495045	6.069078364553617	99.26661907481186	92.2869784510912	100.43289681673261
gene_0166	66.8098714220486	63.25503438359685	63.30110215486372	97.90188263311764	93.0960389240511	82.51815196685597
gene_0167	40.19816891148134	39.61619235731602	43.12615684929864	55.247937313130585	45.40321934492187	49.888236327265865
gene_0168	347.1722251456543	311.09771358765425	344.39501978908885	831.6288589302469	800.3111850290378	742.3196249000371
gene_0169	1.9586705976436272	1.4452855451226678	0.513157845458192	0.8070456835350558	1.2897729972335532	0.0
gene_0170	20.5432660357506	14.641918967303772	13.700121083395452	223.15751574957707	209.06320443529918	186.56051407418445
gene_0171	50.15956473082756	62.63619144108574	69.03576639679738	85.92766713663403	60.48229248902093	60.31847077823648
gene_0172	199.60229315615	202.74608961084434	218.30625350316663	306.0037100405357	271.3959527484586	270.8305017053991
gene_0173	196.29218031453308	203.8296058506124	172.42803368093604	139.42447860962213	127.63476328532583	111.05817404508441
gene_0174	43.16420329557143	37.03544209376837	33.663154662057394	167.0988087759333	177.1503211700285	168.99352150527014
gene_0175	171.0299346298464	180.7584991017922	179.77865787193582	73.08076956024942	77.13287272766037	78.88002551357332
gene_0176	106.49956138003053	87.35913723062271	98.87648700362888	138.46202231465173	123.9178468500872	142.87419600864402
gene_0177	18.31528822007111	18.279481360900878	19.009347204999514	24.96178140477725	24.43026162596186	20.896472221640884
gene_0178	105.98457704807696	117.4798674788373	115.47244913147597	111.57875787478854	107.91350699527942	112.69391459303529
gene_0179	23.88690346418078	24.8022054135038	22.082504961565622	29.105085196155887	27.863481237685768	22.581304368515397
gene_0180	12.173124827297036	11.917878063463636	11.964983555164885	18.75181839854438	16.03186131766066	15.169636983172696
gene_0181	49.26254684492558	37.763306273645895	42.6870205432881	136.27642792062323	127.92236978631168	125.34166752776149
gene_0182	86.40198492380303	86.79091037262157	90.54683616561249	86.27360610690455	67.2775307405125	66.99831468243379
gene_0183	16.70070018433305	19.533737599899066	17.12948135458673	12.591341062586757	11.231297604228462	11.711887085875423
gene_0184	1020.8741585732508	931.8999579882756	937.8723732258152	1464.7271974455782	1385.50730766771	1415.2258006331363
gene_0185	49.451278194192	55.20230105765895	47.17271015143569	195.39850281041913	168.6615783645519	155.5983470042183
gene_0186	19.49059084100814	22.162322908101174	19.25362791513561	33.966561964590795	35.13690601614643	39.04711132540037
gene_0187	264.5578206770516	244.22624244264443	221.20939833419726	128.953832256064	137.88517117153842	145.56924214787935
gene_0188	2134.012851303208	2148.211580142118	2355.9778900984643	1181.7952228801287	1244.9228383244892	1197.5286003940353
gene_0189	215.19362980204943	198.13961520166075	169.6307402892736	208.87351096991665	189.2137292347786	216.96833898078737
gene_0190	44.55304832037319	39.876517103701275	42.36715526817155	53.03285128654333	47.809941513890344	53.132968883898265
gene_0191	73.59383091168215	83.50005367827133	87.26005692965789	61.87860780283893	57.31958316537582	52.075745260264405
gene_0192	21.347030184445103	27.156482971402994	26.656453742034802	30.385409291024114	33.59049766788237	32.8957123120883
gene_0193	116.15616169240154	114.98622973874748	124.34439073253344	126.40299642330542	118.98155899479526	116.40052271718262
gene_0194	76.84405077479437	59.461040823650166	57.4595226128221	85.57467161621712	75.49174777600803	83.82977344299648
gene_0195	39.80359292776658	44.9835700144136	45.884343419804324	44.88577558165405	33.935609869819864	39.30493637943423
gene_0196	15.259585327899199	13.477773168864648	13.810939172773068	29.34176456338009	33.6467364527828	30.24789807485121
gene_0197	132.59396014085635	132.00094883569977	89.96729301006944	106.67457572218588	82.87272765806635	104.84223146793417
gene_0198	59.04741027804547	61.34756901760162	56.40708985303605	49.7589634856019	46.88977894562818	40.283189585593604
gene_0199	57.16662320580213	46.325688585086525	53.66848280338599	70.10354454435866	45.48635871175789	42.27426257789583
gene_0200	78.05785495134889	63.670038969552444	68.62780225815543	456.0236902848568	411.8071415683237	410.18820278947743
gene_0203	21.399844065986823	21.600559522845906	22.708524723147658	18.52237473239506	19.675162828189606	18.358722737396917
gene_0204	8.39012629139882	8.51262400364228	9.263647971368407	10.86500308281523	6.116796565238231	8.964770516823357
gene_0205	61.814097742739996	62.278019731363116	61.45740407053242	55.9027802158151	54.376659856393275	49.74967809690658
gene_0206	34.722838370682304	35.58565610433259	32.34537992439679	26.141387229665757	28.792690432904195	28.475948184869512
gene_0207	35.674855940759464	35.77722175675703	36.45391471435868	40.90899072654728	36.086972102803486	34.375539691502865
gene_0208	1.5057280219385385	0.5555316314065255	0.0	2.4816654768702966	1.983025983246588	0.0
gene_0209	21.05512668013937	22.88182605460409	25.89280995483755	23.13466984383249	24.333921696914132	23.096402664072848
gene_0210	55.48819409360654	57.9002285070769	54.49983623751762	82.04445865701318	78.49278751356775	70.01125132472652
gene_0211	101.82381761617519	96.74230398858387	96.2468648487	112.42904370351619	97.72702635668267	123.51386980815191
gene_0212	10.788225336304778	12.190990969658039	11.241150673998183	17.272594926016396	17.211934839233436	15.004789123798512
gene_0213	0.9258984230557722	0.5060830956066279	0.6109392986447596	0.39563465564073813	0.2709771698496002	0.27822507067662067
gene_0214	0.0	0.0	0.0	0.0	0.0	0.0
gene_0216	31.008095912896284	34.01795940192645	33.96347751339291	21.85139289176893	22.48595621740718	19.740211930307108
gene_0217	1360.8158514061076	1333.275915375661	1218.7074413368898	996.3980185328861	768.7580428285268	782.1251031528446
gene_0218	1854.7831542970177	1639.9967130795062	1563.1371106571823	1477.7189885000403	1198.2284274526353	1192.9498862009484
gene_0219	258.6984144359165	253.95731721441163	232.03531606346704	662.7228568708867	648.1662070954562	654.4499541942475
gene_0220	12.261754442418827	10.12902744075406	9.94054423039307	46.77351577404708	48.14106612337427	47.39524892346561
gene_0221	61.06855113367451	62.56021716745262	55.421047309484734	35.971179037562486	39.245949772963826	42.77867993269715
gene_0222	57.941939072065274	52.03714015706694	53.39764643783629	48.16734680845301	53.04803685140661	41.88111521214946
gene_0223	37.74728313062511	29.594219627002	28.79595891310785	28.819341021719577	27.232338387441622	29.274320531699672
gene_0224	46.43834086352501	34.05876170118511	32.73899095346119	90.45322766162762	76.35576683155087	71.6429015276818
gene_0225	27.211952203708524	21.953539168836183	22.180165910617635	84.11749648508155	91.90409576974146	99.71819783987853
gene_0226	17.57023200633844	18.21118618016507	15.501266096927719	16.70157498680688	19.26521850752452	15.829933763142632
gene_0227	21.831684981112502	22.828403651240823	24.258625798135622	42.49117574240581	45.80103728154232	42.50149793601501
gene_0228	2165.3527207800753	1837.1003718589639	1778.2399608142096	2671.6083345230613	2355.987408557196	2378.6738719752457
gene_0229	1855.6724030956411	1634.9660860081099	1569.6674443471197	2247.628119489536	1901.9679868511066	1889.5291816181555
gene_0230	851.3637190710818	950.5763470733879	975.2671760817408	902.7058172115703	808.9093489993373	790.8845904783539
gene_0231	0.17136510113109313	0.1517385336163499	0.2155029343407506	0.11297414917467209	0.09027432397177183	0.13903337418390693
gene_0232	0.0	0.0	0.0	0.0	0.0	0.0
gene_0233	18.068736263262462	20.17007154029846	17.964471959078708	30.543575099942114	26.236959162954854	22.553352267617147
gene_0235	96.2484970886203	82.34939477320259	81.37325069964241	121.65026847403415	121.31453073979127	119.16977597288717
gene_0236	97.39391285716165	110.51177737812755	101.96051652450076	112.7124320264168	105.31923951155791	108.88529672681103
gene_0237	133.9981216422823	136.42823320123046	137.97979091133988	263.94147552449977	214.5972304350571	242.90747137070213
gene_0238	47.84250080588175	56.29064800497895	56.38761556899304	46.878903893871986	42.46567067496501	38.8159798729936
gene_0239	2.461680689817774	2.0586458275555164	2.5797717298920007	3.786737512390643	6.267875042414283	5.1595146252552855
gene_0240	5.592704081486	3.999827746126983	5.229811527855345	10.210280819123506	9.745156260526088	8.900519377041766
gene_0241	4.895750846378612	4.284629595725187	7.278304942292655	9.194828609954216	10.046332013423168	9.352819761263728
gene_0242	37.23945644163451	37.64296354136331	39.623232123912196	46.34529849549576	45.91612213574118	37.76678600018959
gene_0243	68.0115353729542	64.91605580480747	60.99082796917702	63.01757278344798	74.41917734880454	80.6419606479054
gene_0244	58.26625072887379	57.36364358605975	53.69937193089774	53.46435401284893	51.837591740442534	45.680531965713975
gene_0245	21.53889090984929	23.545711529812998	20.48213466606969	55.54986299219604	54.36905675921108	55.21650606910407
gene_0246	524.222069815159	565.1514702896156	596.988350399271	465.92483991063585	563.4805983787265	515.8722474377745
gene_0247	24.66074240655244	22.629529972255316	20.211146007731312	480.1794723225151	636.6502316816867	621.0804499681402
gene_0248	1.6278140777713928	0.40038315777046873	3.98044058504057	3.577175462155382	1.4292079158533963	2.201152999091763
gene_0249	39.732899134043556	41.48532791187893	37.55905682945805	43.216836061087285	37.09691192993617	40.64391350509269
gene_0250	153.33439943933064	154.8696041440724	160.1388607422654	146.51579583967865	130.06572169591158	117.7628869541381
gene_0251	24.069865667154932	26.36012659693893	26.82247291676137	25.310295279472825	23.38034251495073	18.6670113517009
gene_0252	788.1221051468934	846.9791352221142	914.0867978224985	397.88686158085744	368.41672812713466	354.3765371802239
gene_0253	4.7706234358448745	7.480425927850242	7.499217622735558	5.897026875731398	9.424281900577844	10.281127993282567
gene_0254	7.9869051598478995	6.328229888196073	7.203732145752771	23.737669778759358	24.744715530076988	21.445091977292662
gene_0255	128.05159796887054	112.57076496581513	120.44946814969677	85.61390355735922	88.86683775924536	92.93564392512008
gene_0256	189.8926867842139	188.8322366318076	185.49647724534353	257.48633943422817	250.4328010283464	237.92637636034243
gene_0259	187.42833479896746	176.25626456304357	169.2372100254893	231.622111174561	202.06600530016325	189.93379692527944
gene_0260	49.037899092863206	43.99209946003025	42.00786403141031	53.32227173275367	56.811014655172514	61.288353818461296
gene_0261	39.86118165961774	39.78620729492378	39.48174713671021	45.10246800287095	39.989652608209205	35.673406216867626
gene_0262	307.5159921728322	282.46646796901024	289.09043276490394	645.869348467526	554.9930412086283	554.4365765789215
gene_0263	0.2014351868814098	0.29727445158877613	0.8443935115900684	0.6639907630422197	1.857014298692457	2.4514513334366463
gene_0264	56.183881415617094	52.93304380446654	50.117905634928725	33.33580491318308	31.8468053428855	30.540997862398218
gene_0265	56.899872989838244	59.62892284845921	54.71319892466929	30.42846112343479	31.289957725599425	32.84308312840814
gene_0266	32.820506449211045	30.59449564267821	32.382491169479124	68.76731002573923	66.21582413623388	67.3672445602465
gene_0267	37.209613945287444	39.0132510432785	34.80875940186563	38.11283803919478	35.43837010199835	36.244116136877466
gene_0269	7.340424106950374	6.041406491545964	6.90357663967974	24.19623839948539	22.1851031875712	19.18356428231888
gene_0270	16.720323109287648	11.939784316796965	11.493203923799447	236.75829445007366	226.83449456122165	229.37656902028033
gene_0271	10.950749250462097	7.827945715273767	6.8139198002033785	63.16966668397119	88.33479379916618	65.59373404537799
gene_0272	1745.4936305274778	1794.6856270661765	1934.9613462000266	821.9528967978051	749.7606520096654	749.7134124947945
gene_0273	54.436431076742224	55.840861396128176	60.9392342025068	62.66893830616976	63.1829733749591	61.45858016206399
gene_0274	5.8630117668403265	2.6219782013287336	3.1652302503040697	69.69160867199182	43.28729284963053	29.910357788543386
gene_0275	109.32584500520571	101.52274742670912	100.809980341647	140.6669151818424	115.03430348311959	116.08474069025294
gene_0276	32.21167467545397	27.853953663836933	24.43860636155629	125.81145314495654	125.94148305855767	119.61181892627269
gene_0277	44.16802197686379	24.346777585120766	25.064414069031862	1052.5138915236573	1793.1153209669724	1566.5318787623157
gene_0278	22.82014468804629	25.431003571054276	25.808418574244	24.375469795037134	20.799739202053097	21.107222967124102
